,name,episode,speaker,text,episode_lines_id,all_lines_id
5915,2,2,Ted ,But I thought your summer was great?!,176,5916
5916,2,2,Lily ,Not exactly...,177,5917
5917,2,2,Man ,Oh my God! This is your best work?! In all my years teaching I've never seen something so... needless. To say this is art... I can't teach you anything.,178,5918
5918,2,2,Ted ,So all those interesting people you met on the bus...?,179,5919
5919,2,2,Lily ,"Yeah, um...",180,5920
5920,2,2,Man ,I'm Mike. I'm a Buddhist monk slash adventure writer travel.,181,5921
5921,2,2,Lily ,"I never got in touch because I was too embarrassed. I screwed everything up. I have no job, no place to live. I lost the love of my life. Look, I know I have no right to ask this but do you think Marshall would take me back?",182,5922
5922,2,2,Ted ,"In a heartbeat. If you called him up, yeah, he'd take you back with open arms.",183,5923
5923,2,2,Lily ,"Wow. So, maybe I should call him?",184,5924
5924,2,2,Ted ,"Maybe. No! This is... Ooww... Hold on. Look. If you're gonna go back to him, I don't wanna hear the word ""maybe"". ""Maybe"" cannot be in your vocabulary. This break-up almost k*lled him. And he cannot go through it again. So, unless you're absolutely certain, stay the hell away from him.",185,5925
5925,2,2,Robin (laughing) ,This guy like pennies!,186,5926
5926,2,2,Barney ,Hi Marshall.,187,5927
5927,2,2,Marshall ,"No, go away, I don't want to talk to you.",188,5928
5928,2,2,Barney ,"OK. I know what I did a couple nights back was is in a moral grey area. But the great news is she loved you. If things had gone your way, you'd gone out a couple time, I think she definitely would've had s*x with you.",189,5929
5929,2,2,Marshall ,"There is no ""would"" in s*x. There totally is. I'm just no good at this Barney! I'm good at being in a couple. I'm good at being Lily's boyfriend. Being single, forget it.",190,5930
5930,2,2,Barney ,"You can't give up now. What if I told you that you could relive that night with the exact same conversations, the exact same jokes, only this time you get her and I don't.",191,5931
5931,2,2,Marshall ,That's not possible.,192,5932
5932,2,2,Barney ,"Oh, but it is. She has... Wait for it. Here it comes. Almost there...an identical twin. Yes!",193,5933
5933,2,2,Marshall ,A twin isn't the same person.,194,5934
5934,2,2,Barney ,"Of course, it is. What do you think ""identical"" means? ""Ident-"" - same. ""-ical"" - person. Same person. Hey, we could double date.",195,5935
5935,2,2,Marshall ,Fine.,196,5936
5936,2,2,Barney ,Ah!,197,5937
5937,2,2,Marshall ,"But you have to promise me you're not gonna steal my new twin and leave me with your old, used-up twin.",198,5938
5938,2,2,Barney ,Used-up? They're a human being Marshall.,199,5939
5939,2,2,,Ted from 2030: So Uncle Marshall and Uncle Barney went out on a double date with the twins.,200,5940
5940,2,2,Barney ,How are you doing?,201,5941
5941,2,2,Marshall ,Great. Amazing. This is so much fun. Me and the girl are really cliking.,202,5942
5942,2,2,Barney ,"You are. You definitely are. Listen, you're gonna have to leave now. I just talked with the twins and, get this, I'm going home with both of them! Yeah. That's happening.",203,5943
5943,2,2,Marshall ,It is impossible that you're doing this to me again.,204,5944
5944,2,2,Barney ,But they're twins.,205,5945
5945,2,2,Marshall ,You said to me that being single would be like being in a candy store.,206,5946
5946,2,2,Barney ,"Well, it's not like a candy store. It's a lawless, post-apocalyptic wasteland. I may be your best friend...",207,5947
5947,2,2,Marshall ,Ted's my best friend.,208,5948
5948,2,2,,"Barney:...but in this world it's every hombre for himself. That's what being single is. And after nine years of captivity, that is the single greatest lesson I can teach you about surviving in the wild. Now, if you'll excuse me, I have two unique breasts an two duplicates waiting for me. (Barney rejoins the twins, Marshall leaves the bar). Oh bad news. Marshall got food poisoning.",209,5949
5949,2,2,Twin 1, What?,210,5950
5950,2,2,Twin 2, That's so bad. I really liked him.,211,5951
5951,2,2,Barney ,Yeah. I guess we're just a threesome tonight.,212,5952
5952,2,2,Marshall ,Lily. What are you doing here?,213,5953
5953,2,2,Lily ,"Oh, I-I was just walking by. I wasn't... Oh, you mean, New-York? My program ended. It was just great. Just lots of fun. It was awful. It was the worst mistake I ever made. I'm so sorry Marshall. And, hello.",214,5954
5954,2,2,Marshall ,"Lily, this was the worst summer of my life.",215,5955
5955,2,2,Lily ,I know. It was the worst summer of my life.,216,5956
5956,2,2,Marshall ,It was the hardest thing I've ever had to go through.,217,5957
5957,2,2,Lily ,Can we please get back together?,218,5958
5958,2,2,Marshall ,"All that crap you said to me about ""we need to figure out who we are outside of us, and we need to learn to do things on our own."". It broke my heart. Three months ago, you broke my heart.",219,5959
5959,2,2,Lily ,Can we please get back together?,220,5960
5960,2,2,Marshall ,"Lily, you were right. All that crap was right. So, no. No, we can't get back together. We shouldn't. At least, not right now.",221,5961
5961,2,2,Lily ,Wow. OK. Yeah. Wi... Will we still see each other?,222,5962
5962,2,2,Marshall ,Yeah. Yeah. I think so. I don't know. This is all really new to me. I just got out of a long relationship. I like your hair.,223,5963
5963,2,2,Lily ,"Thanks. I, uh, figured, new city, new color - uh, old color. (Music 'It's gonna be different this time' / Later). And the pizza there. Worst pizza ever! I'm so glad to be back in New-York.",224,5964
5964,2,2,Marshall ,Yeah.,225,5965
5965,2,2,Lily ,"Listen, if there is anything I can do to even begin to make things up to you.",226,5966
5966,2,2,Marshall ,"Actually, there's maybe something you can do for me. But you can never ever ask me why.",227,5967
5967,2,2,Barney ,"So then, I was promoted to assistant ménage-er. Manager. Why do I keep doing that? (Lily arrives.) Lily?",228,5968
5968,2,2,Lily ,"You gave me Chlamydia, you jerk! (She throws a drink at his face and leaves)",229,5969
5969,2,2,Barney ,"So, where was I? Ah yes. Assistant ménage-er. I did it again. I can't believe it!",230,5970
5970,2,2,Lily ,"You gave my twin sister Chlamydia! You slime! (She throws a second drink at his face and leaves, following by the twins).",231,5971
5971,2,2,Barney ,"Wait, wait, I know magic. Well played, Eriksen. Well played.",232,5972
5972,2,3,Ted ,"Kids you know that photo in the den? It was taken back in 2006, when Grandma and Grandpa came to visit me and we all went out to brunch. We all look pretty happy, right? Wrong.",1,5973
5973,2,3,Lily ,I wish your face would melt off.,2,5974
5974,2,3,Marshall ,I wish your eyeballs would explode.,3,5975
5975,2,3,Lily ,I hate you.,4,5976
5976,2,3,Marshall ,I hate you more.,5,5977
5977,2,3,Ted ,I'm going to k*ll him.,6,5978
5978,2,3,Barney ,I can't say I blame you.,7,5979
5979,2,3,Ted ,"No, I mean I'm seriously going to k*ll him.",8,5980
5980,2,3,Robin ,I don't care how unpleasant it is. You have to talk to him.,9,5981
5981,2,3,Ted's mother, Not now.,10,5982
5982,2,3,Robin ,"Okay, if you don't, I will.",11,5983
5983,2,3,Ted's mother, Robin...! (She lifts her arm and hits the waitress who falls down.),12,5984
5984,2,3,,"Ted from 2030: Okay, for any of this to make sense, you got to understand, there are three parts to this story. Let's start with the Marshall and Lily part.",13,5985
5985,2,3,,"The previous day, at the apartment.Ted from 2030: As a 30th anniversary gift, I had flown my parents to New York for the weekend.",14,5986
5986,2,3,Ted's mother," Oh, I forgot to tell you, your cousin Jimmy had a wonderful time at that spa he visited.",15,5987
5987,2,3,Ted ,You mean the spa the judge ordered him to go to to quit coca1ne?,16,5988
5988,2,3,Ted's mother, Coffee?,17,5989
5989,2,3,,"Ted from 2030: You know, Grandma and Grandpa didn't like to talk about things that were uncomfortable, emotional, or in any way... real.",18,5990
5990,2,3,Lily ,"Hi, Mr. and Mrs. Mosby.",19,5991
5991,2,3,Ted's father," Oh, Lily! Hi, Marshall.",20,5992
5992,2,3,Marshall ,Good to see you.,21,5993
5993,2,3,Lily ,I was just stopping by to pick up some of my things.,22,5994
5994,2,3,Ted's mother," Yes, we were so sorry to hear about your... You know, the, the... Well...",23,5995
5995,2,3,Marshall ,Lily calling off the wedding and dumping me?,24,5996
5996,2,3,Lily ,Me begging Marshall to take me back and him rejecting me?,25,5997
5997,2,3,Ted's mother, I love your hair.,26,5998
5998,2,3,,"Ted from 2030: This was only the second time Marshall and Lily had seen each other since breaking up, but to their credit, it wasn't that awkward.",27,5999
5999,2,3,Marshall ,"Actually, we're cool. We just divided up CDs. It was all very civil. I'm proud of us. Wwe're, we're good.",28,6000
6000,2,3,Ted's mother," Well, we were all going to go to Casa a Pezzi at 8:00. Lily, would you like to join us?",29,6001
6001,2,3,Lily (looking at Marshall) ,Um...,30,6002
6002,2,3,Marshall ,What?,31,6003
6003,2,3,Lily ,"Well, I-I don't want to go if it would make you uncomfortable.",32,6004
6004,2,3,Marshall ,Why would it?,33,6005
6005,2,3,Lily ,"Well, I mean, yeah, we're... We're good, but you got to admit there's that stuff between us.",34,6006
6006,2,3,Marshall ,"Um, not for me. Now it's just like we're friends. It's like we're brother and sister.",35,6007
6007,2,3,Lily ,"""Brother and sister""?! Okay. Fine, yeah, I'll see you at the restaurant, bro. (She leaves)",36,6008
6008,2,3,,Ted from 2030: See? Not awkward at all.,37,6009
6009,2,3,Lily ,"Hello, everyone.",38,6010
6010,2,3,All ,Hi.,39,6011
6011,2,3,Lily ,"Hello, Marshall.",40,6012
6012,2,3,Ted's mother," Lily, that is a stunning dress.",41,6013
6013,2,3,Lily ,"Oh, thanks. It's kind of revealing, but I thought, ""Hey, we're all family."" Right, bro? Ooh, ah...",42,6014
6014,2,3,Ted ,What's wrong?,43,6015
6015,2,3,Lily ,"Oh, I, I hurt my ankle in yoga today. The instructor told me to just take deep breaths to get through the pain, just... (She breathes deeply while Marshall glances at her low neckline) Are you all right? You're kind of sweating.",44,6016
6016,2,3,Marshall ,"No, I'm fine. It's just... This roll is really spicy.",45,6017
6017,2,3,Marshall ,"Lily is evil! She just wore that dress to torture me. Well, you know what? Two can play at that game. See, at brunch, I'm going to torture Lily right back. Yeah. There's a part of my body that she's got a weakness for, too.",46,6018
6018,2,3,Barney ,"Dude, you can't whip that out at brunch.",47,6019
6019,2,3,Marshall ,"No, not that. I'm going to unleash my calves.",48,6020
6020,2,3,Barney ,That's crazy. Nobody's turned on by men's calves. They're a thoroughly unerotic body part.,49,6021
6021,2,3,Marshall ,"Well, yeah, I'd say that, too, if I had those skinny little chicken legs.",50,6022
6022,2,3,Barney ,I'll be waiting by the phone for your apology.,51,6023
6023,2,3,,Ted from 2030: So Marshall showed up at brunch with a plan.,52,6024
6024,2,3,Marshall ,Hello.,53,6025
6025,2,3,Ted's father," Oh, hi.",54,6026
6026,2,3,Ted ,"Hey, Marshall.",55,6027
6027,2,3,Robin ,Hey.,56,6028
6028,2,3,Lily ,Hey. How are you feeling? You looked kind of feverish last night.,57,6029
6029,2,3,Marshall ,"Oh, no, I actually feel great. It is kind of warm in here, though, isn't it?",58,6030
6030,2,3,Lily ,"Oh, I don't know, if anything, it's kind of... (Marshall starts unzipping his knee zips) What are you doing?",59,6031
6031,2,3,Marshall ,"Oh, nothing. Nothing at all. I'm just making myself feel a little bit more... comfortable. (He starts massaging his calve) Oh. Oh, yes. I've been doing all these toe lifts lately, and so... My calves have really been cramping up.",60,6032
6032,2,3,Marshall ,Take off your dress.,61,6033
6033,2,3,Lily ,Take off the rest of your pants.,62,6034
6034,2,3,Lily ,I really wasn't expecting that to happen.,63,6035
6035,2,3,Marshall ,"Yeah, me neither. It kind of complicates things, doesn't it?",64,6036
6036,2,3,Lily ,"Yeah, it does. Why did you have to throw your magnificent calves at me? You know you have a punter's leg.",65,6037
6037,2,3,Marshall ,"Well, why did you have to throw your beautiful boobs at me? You know you have... boobs.",66,6038
6038,2,3,Lily ,"Just admit it, you came here trying to seduce me.",67,6039
6039,2,3,Marshall ,Seduce you? You seduced me.,68,6040
6040,2,3,Lily ,You sat down next to me and took most of your pants off.,69,6041
6041,2,3,Marshall ,You went to San Francisco for three months.,70,6042
6042,2,3,Lily ,How is that seducing you?,71,6043
6043,2,3,Marshall ,"Well, it's not but I'm still mad about it.",72,6044
6044,2,3,Lily ,"All right, that's it - I want The Beatles Anthology.",73,6045
6045,2,3,Marshall ,"Oh, well, that's too bad. I'm keeping it! And you know the U2 box set I gave you? Look inside - all Dave Matthews.",74,6046
6046,2,3,Lily ,You are evil.,75,6047
6047,2,3,,The waitress (taking a photo): Smile!,76,6048
6048,2,3,Ted ,I'm going to k*ll him.,77,6049
6049,2,3,Barney ,I can't say I blame you.,78,6050
6050,2,3,Ted ,"No, I mean I'm seriously going to k*ll him.",79,6051
6051,2,3,,Ted from 2030: Now let's talk about the Barney part of the story.,80,6052
6052,2,3,,"The previous day, at the apartment.Ted from 2030: This was going to be Robin's first time meeting my parents, so we were both a little nervous.",81,6053
6053,2,3,Ted ,"Barney, what are you doing here?",82,6054
6054,2,3,Barney ,Uh... I'm here to meet your parents. They must be dying to meet me after all the legendary Barney stories you've told them.,83,6055
6055,2,3,Ted ,I haven't told them any legendary Barney stories.,84,6056
6056,2,3,Barney ,What?,85,6057
6057,2,3,Ted ,"Barney, here is a list of all the things I talk with my dad about: baseball.",86,6058
6058,2,3,Barney ,But I'm your best friend.,87,6059
6059,2,3,Ted ,"Well, actually Marshall's my...",88,6060
6060,2,3,Barney ,I'm the most important person in your life.,89,6061
6061,2,3,Ted ,"Well, Robin's actually...",90,6062
6062,2,3,Barney ,How could your parents not know about me? I'm delightful.,91,6063
6063,2,3,Robin ,"To us, sure, in very small, infrequent doses. I mean, come on, you're not exactly the kind of friend parents want their kid to have.",92,6064
6064,2,3,Barney ,"Oh, really? Then I guess those shoes aren't the thing you're most wrong about today.",93,6065
6065,2,3,Ted ,"Hey, Mom. Hey, Dad.",94,6066
6066,2,3,Ted's father, Ted.,95,6067
6067,2,3,Ted ,I know you've all been excited to meet...,96,6068
6068,2,3,Barney ,"Barney Stinson. An honor to meet the two of you. That needlepoint ""Bless This Mess"" pillow you made for Ted - what a stitch. Stitch! Did that just happen? (Ted's parents and Barney laugh)",97,6069
6069,2,3,Ted ,"Uh, Mom, Dad, this is my girlfriend, Robin.",98,6070
6070,2,3,Ted's father, Hello.,99,6071
6071,2,3,Robin ,Hello.,100,6072
6072,2,3,Ted's mother," Oh, it's wonderful to meet you, Robin. Oh, you are so pretty. Isn't she pretty, Al?",101,6073
6073,2,3,Ted's father, A real looker.,102,6074
6074,2,3,Robin ,"That's funny, I didn't even ""look"" in the mirror today. That's not anything, is it? So, I made a reservation at San Marino tonight for 8:00.",103,6075
6075,2,3,Barney (laughing) ,"San Marino! Oh, you're serious? Yikes. No. We have to try Casa A Pezzi. Best salmon risotto I have ever had.",104,6076
6076,2,3,Ted's mother, I love salmon risotto.,105,6077
6077,2,3,Barney ,I know.,106,6078
6078,2,3,Robin ,How are we supposed to get a table at Casa A Pezzi? They're booked for weeks.,107,6079
6079,2,3,Barney ,"Well, lucky for you, I happen to know the head waitress, which is ironic because...",108,6080
6080,2,3,Ted ,"Stop it! Don't, don't!",109,6081
6081,2,3,Barney ,"Ironic because we both work at a homeless shelter where I serve the food. Where do you volunteer, Robin?",110,6082
6082,2,3,Robin ,"What's the matter with you? I'm his girlfriend, and I'm not even trying that hard. Way to wreck the curve, kiss-ass.",111,6083
6083,2,3,Barney ,"Robin, I'm his best friend. That's a commitment. Girlfriend? That's like a bad flu. Out of your system after a couple weeks in bed. High five!",112,6084
6084,2,3,Ted's mother, Can I help?,113,6085
6085,2,3,Barney ,"Yes, you can, Virginia. There's a story behind that broach, and I'm going to hear it.",114,6086
6086,2,3,Ted's mother," Well, funny you should ask...",115,6087
6087,2,3,,"At ""Casa a pezzi"". Barney is playing the piano.Ted's father: Whoa! Bravo, Barney. Oh, oh oh!",116,6088
6088,2,3,Ted's mother," That is my all-time favorite sonata.Barney, you are just delightful.",117,6089
6089,2,3,Barney ,"No, Virginia, you're delightful, I am deligh-ted. And he's just Ted. I'm really not planning these things; they just keep happening.",118,6090
6090,2,3,Lily ,"Whoops. I think I dropped an ice cube down here. Ow, it's so cold.",119,6091
6091,2,3,Marshall ,"All right, that's it, I'm out of here. In a minute.",120,6092
6092,2,3,Barney ,Anyone up for a drink at MacLaren's?,121,6093
6093,2,3,Robin ,"No, I'm kind of tired.",122,6094
6094,2,3,Lily ,"Me, too.",123,6095
6095,2,3,Ted ,"Yeah, I'm sure my folks are gonna want...",124,6096
6096,2,3,Ted's father, I feel like I could knock back a few cervezas.,125,6097
6097,2,3,Ted ,Cervezas? Did he fall?,126,6098
6098,2,3,Ted's mother," I'd join you, too, but I want to get up early for Mass tomorrow.",127,6099
6099,2,3,Barney ,"St. Peter's, 8:45 a.m., it's my favorite service.",128,6100
6100,2,3,Ted ,Wait a minute. You're able to cross the threshold of a church?,129,6101
6101,2,3,Barney ,I'll save you a seat.,130,6102
6102,2,3,Ted's mother," Oh, you are just terrific. Isn't he, Susan?",131,6103
6103,2,3,Robin ,Robin.,132,6104
6104,2,3,Barney ,"Susan, her name is Virginia.",133,6105
6105,2,3,Barney ,"Dude, I am sincerely ticked at your dad right now.",134,6106
6106,2,3,Ted ,Why?,135,6107
6107,2,3,Barney ,"Last night, we go to MacLaren's for a drink, right?",136,6108
6108,2,3,,"Ted's father (talking to a girl): So Barney darts back into the burning house, lifts up the refrigerator I'm pinned under and pulls me to safety.",137,6109
6109,2,3,Girl ,Wow. You're like a hero.,138,6110
6110,2,3,Barney ,"Oh, I'm no hero, Wendy. You know who is a hero? My Dalmatian, Smokey. He... didn't... make it out. I'm sorry.",139,6111
6111,2,3,Girl ,"You poor, brave man.",140,6112
6112,2,3,Ted's father, Why don't you give the guy a hug?,141,6113
6113,2,3,Barney ,I'm... oh. (They hug).,142,6114
6114,2,3,Ted ,"My dad was your wingman? This is really messing with my head. Barney, is... Is my dad cool?",143,6115
6115,2,3,Barney ,"I'm not done. So, your dad stays to finish his drink, but I take off because I have to be up early for Mass with your mom.",144,6116
6116,2,3,Ted ,Sure.,145,6117
6117,2,3,Barney ,"Anyway, I realize that I left my phone on the bar, so I come back...",146,6118
6118,2,3,Ted ,"Oh, my God! Is that really...? Oh, my God!",147,6119
6119,2,3,Barney ,I know. Can you believe your dad rack-jacked me like that?,148,6120
6120,2,3,Ted ,"My dad made out with Wendy the waitress? He cheated on my mom? No, that's impossible.",149,6121
6121,2,3,Barney ,"Ted, it's a well-known statistic that 83% of people married longer than six months are seeing someone on the side.",150,6122
6122,2,3,Ted ,"Do you know that when you make up a statistic, you always use ""83%""?",151,6123
6123,2,3,Barney ,"You think I'm lying. Well, have you done any surveys on the subject? Because the good people at www.swingers.open-marriage-is-natural-legalize-polygamy.org have, and they beg to differ.",152,6124
6124,2,3,Ted ,That's not a real Web site.,153,6125
6125,2,3,Barney ,"Oh, and I suppose I didn't get a real T-shirt for running in their 10K.",154,6126
6126,2,3,Ted ,"Hi, Dad.",155,6127
6127,2,3,Ted's father," Hey, Ted. Barney!",156,6128
6128,2,3,Ted ,Enjoying your vacation so far?,157,6129
6129,2,3,Ted's father," Oh, yeah.",158,6130
6130,2,3,Ted ,"Uh, listen, can I speak to you outside for a sec?",159,6131
6131,2,3,Ted's father, Sure.,160,6132
6132,2,3,Ted ,So you went out with Barney last night?,161,6133
6133,2,3,Ted's father, Yeah.,162,6134
6134,2,3,Ted ,You have a good time?,163,6135
6135,2,3,Ted's father," Oh, yeah, yeah. Sorry you couldn't join us.",164,6136
6136,2,3,Ted ,Yeah. So...,165,6137
6137,2,3,Ted's father, What?,166,6138
6138,2,3,Ted ,Well...,167,6139
6139,2,3,Ted's father, Well what?,168,6140
6140,2,3,Ted ,You think Cerrano's got a shot at the RBI title?,169,6141
6141,2,3,Ted ,"I wanted to confront him, but I couldn't. I guess I got the let's-not-talk-about-anything-uncomfortable gene",170,6142
6142,2,3,Barney ,"Well, you didn't get your dad's close-the-deal gene, that's for sure.",171,6143
6143,2,3,,The waitress (taking a photo): Smile!,172,6144
6144,2,3,Robin ,I don't care how unpleasant it is. You have to talk to him.,173,6145
6145,2,3,Ted's mother, Not now.,174,6146
6146,2,3,Robin ,"Okay, if you don't, I will.",175,6147
6147,2,3,Ted's mother, Robin...! (She lifts her arm and hits the waitress who falls down.),176,6148
6148,2,3,,"Ted from 2030: Okay, now I got to back up all the way to the beginning to tell you the me and Robin part of the story.",177,6149
6149,2,3,,Ted from 2030: We were expecting my parents at any minute.,178,6150
6150,2,3,Ted ,One last thing about my mom. She grills every single one of my girlfriends about when we're gonna get married and have kids.,179,6151
6151,2,3,Robin ,But this is the first time she's meeting me.,180,6152
6152,2,3,Ted ,Doesn't matter. And you'll know it's coming when she mentions my cousin Stacy: six kids in five years. The woman's basically a ride at a water park.,181,6153
6153,2,3,Robin ,But I don't want to get married and have kids. What am I supposed to say?,182,6154
6154,2,3,Ted ,You know what? You're an adult with perfectly valid opinions. You shouldn't have to apologize for them.,183,6155
6155,2,3,Robin ,I'm gonna lie.,184,6156
6156,2,3,Ted ,I would.,185,6157
6157,2,3,Lily ,Thanks again for letting me have the U2 box set.,186,6158
6158,2,3,Marshall ,I know how important it is to you.,187,6159
6159,2,3,Ted's mother, I talked to Aunt Caroline the other day. Stacy's pregnant again.,188,6160
6160,2,3,Ted ,"Oh, good for her.",189,6161
6161,2,3,,"Ted's mother (to Robin): So, dear...",190,6162
6162,2,3,Robin ,"Oh, boy.",191,6163
6163,2,3,Ted's mother, Tell us what it's like being a journalist.,192,6164
6164,2,3,Robin ,I'm just not ready.,193,6165
6165,2,3,Ted's mother, Okay. No pressure.,194,6166
6166,2,3,Robin ,"Oh. Uh, I thought you, um... It's great.",195,6167
6167,2,3,Ted's mother," Good. Focus on your job now, because your career clock is ticking. There's time for marriage and kids and all that other stuff later.",196,6168
6168,2,3,Barney ,"Ooh, a piano!",197,6169
6169,2,3,Ted ,"You lucked out with my mom last night, huh? What a relief, right?",198,6170
6170,2,3,Robin ,"Oh, absolutely. Whew, what a relief it is to know I'm the one girlfriend your mom doesn't want you to have kids with.",199,6171
6171,2,3,Ted ,Hooray?,200,6172
6172,2,3,Robin ,"I mean, did she really think that your college girlfriend Cheryl would pop out attractive children? 'Cause I've seen pictures, and, I'm sorry, that girl had a brow ridge like a caveman.",201,6173
6173,2,3,Ted ,"Come on, she was just frowning under direct light. And besides, that's not even what I liked about her. It was her... It's not important.",202,6174
6174,2,3,Barney ,What happened to Marshall and Lily?,203,6175
6175,2,3,Ted ,They've been fighting lately. They're probably off somewhere going at it.,204,6176
6176,2,3,Waitress ,More coffee?,205,6177
6177,2,3,Ted's mother," Oh, no, thank you. Isn't she sweet?",206,6178
6178,2,3,Robin ,"Well, if she's so sweet, maybe she should have Ted's babies.",207,6179
6179,2,3,Ted's mother, Excuse me?,208,6180
6180,2,3,Robin ,"Nothing. (She leaves the table to go to the bathroom, the door is locked, she knocks.)",209,6181
6181,2,3,Lily ,Just a minute.,210,6182
6182,2,3,Marshall ,Maybe less.,211,6183
6183,2,3,Ted's mother," Robin, dear, did I say something to upset you?",212,6184
6184,2,3,Robin ,Why don't you want me to have your grandkids?,213,6185
6185,2,3,Ted's mother, Do you want to have my grandkids?,214,6186
6186,2,3,Robin ,"No! I mean, I don't know. I just... I want you to want me to want to have your grandkids. And you should. I'm a genetic gold mine. No family history of diabetes or heart disease. Everyone has nonporous teeth and perfect eyesight. I had one schizophrenic uncle but even he had perfect vision. Which was unfortunate for the people around the bell tower he was in, but still he was a very fine man, and...",215,6187
6187,2,3,Marshall ,Excuse me. Sorry. Didn't know that there was a line.,216,6188
6188,2,3,Lily ,"Marshall, your zipper.",217,6189
6189,2,3,Ted's mother," Robin, it's not that I don't want grandkids. It's just I don't think anyone should make the mistake of getting married too young.",218,6190
6190,2,3,Robin ,"Why do you say that? I mean, you got married pretty young. That wasn't a mistake. Was it?",219,6191
6191,2,3,Ted's mother," Well... Okay, there's something you don't know...",220,6192
6192,2,3,Waitress ,Smile!,221,6193
6193,2,3,Lily ,I wish your face would melt off.,222,6194
6194,2,3,Marshall ,I wish your eyeballs would explode.,223,6195
6195,2,3,Ted ,I'm gonna k*ll him.,224,6196
6196,2,3,Robin ,"I don't care how unpleasant it is, you have to talk to him.",225,6197
6197,2,3,Ted's mother, Not now.,226,6198
6198,2,3,Robin ,"Okay, if you don't, I will.",227,6199
6199,2,3,Ted's mother, Robin...! (She lifts her arm and hits the waitress who falls down.),228,6200
6200,2,3,Ted's father," Oh, gosh, let me help you pick those up, sweetheart.",229,6201
6201,2,3,Ted ,"Sweetheart? Sweetheart?! The only sweetheart in your life should be the woman you married 30 years ago, not the waitress at the bar last night and not this clumsy floozy! (To the waitress) I'm sorry, you're not a floozy. I'm upset, I don't know what I'm saying. But stay away from my dad.",230,6202
6202,2,3,Ted's mother," Ted, what are you talking about?",231,6203
6203,2,3,Ted ,"Dad? You, uh, want to tell Mom what happened at the bar last night?",232,6204
6204,2,3,Ted's father, Okay. I hooked up with a waitress.,233,6205
6205,2,3,Ted's mother, Oh.,234,6206
6206,2,3,Ted ,Oh?,235,6207
6207,2,3,Ted's mother," I mean, oh! Oh! Ooh! We're going to have a serious talk about this when we get home, Al. Oh, ooh!",236,6208
6208,2,3,Ted ,"Serious talk? Mom, what...? He was kissing another woman. Don't you care?",237,6209
6209,2,3,Robin ,Mrs. Mosby?,238,6210
6210,2,3,Ted's mother," Ted, we weren't quite sure how to tell you this...",239,6211
6211,2,3,Ted's father, Your mother and I are divorced.,240,6212
6212,2,3,Ted ,What do you mean you're divorced? Since when?,241,6213
6213,2,3,Ted's mother," Oh, gosh, it's been about nine months now.",242,6214
6214,2,3,Ted's father," Closer to ten, I think.",243,6215
6215,2,3,Ted's mother, Time flies.,244,6216
6216,2,3,Ted ,"So ten months ago, you just up and decided to get divorced without telling me?",245,6217
6217,2,3,Ted's mother," No, it wasn't a snap decision.",246,6218
6218,2,3,Ted's father, We'd been separated almost two years.,247,6219
6219,2,3,Ted ,How could you not tell me this?!,248,6220
6220,2,3,Ted's mother," We meant to, it just never seemed like the right time.",249,6221
6221,2,3,Ted ,So last Christmas...?,250,6222
6222,2,3,Ted's father," We talked about telling you kids then, but it didn't seem very Christmasy.",251,6223
6223,2,3,Ted ,I got you a tandem bike.,252,6224
6224,2,3,Ted's father," Oh, it didn't go to waste. Your mother and Frank ride it all the time.",253,6225
6225,2,3,Ted ,Who the hell is Frank?!,254,6226
6226,2,3,Ted's father," Oh, great guy. I actually set them up. You remember Dr. Muchnik. He did your braces.",255,6227
6227,2,3,Ted ,"Okay, my head's about to explode, and I don't want to get it all over everyone's waffles, so I am leaving. (He leaves, following by his parents and Robin)",256,6228
6228,2,3,Ted's mother," Teddy bear, oh...",257,6229
6229,2,3,Barney ,"You know, he mentioned he was divorced last night. I totally spaced on that. Ooh, no line at the omelet station.",258,6230
6230,2,3,Marshall ,Lily... I'm sorry that I said all those things.,259,6231
6231,2,3,Lily ,"Me, too.",260,6232
6232,2,3,Marshall ,I just find it really confusing to be around you right now.,261,6233
6233,2,3,Lily ,It's the same for me. I think we're probably both better off trying to keep some distance for a while.,262,6234
6234,2,3,Marshall ,"Yeah, I think you're right. Are you wearing a push-up bra?",263,6235
6235,2,3,Lily ,Did you Mystic Tan your calves?,264,6236
6236,2,3,Marshall ,I withdraw the question.,265,6237
6237,2,3,,Outside.Ted's father: We're sorry we didn't say anything about the divorce.,266,6238
6238,2,3,Ted's mother, It was wrong not to tell you.,267,6239
6239,2,3,Ted ,Thank you.,268,6240
6240,2,3,Ted's father," But listen, don't tell your sister.",269,6241
6241,2,3,Ted's mother, It would just upset her.,270,6242
6242,2,3,Ted ,"No, this is ridiculous! We have to start talking about stuff, and not just baseball.",271,6243
6243,2,3,Ted's father, Indians won today on a walk-off double.,272,6244
6244,2,3,Ted ,"Against the Red Sox? Boy, that's a big win. No. No. No. We're not gonna blow past this. I mean, I don't even know who you people. I don't even know how you met.",273,6245
6245,2,3,Ted's father, I never told you how I met your mother?,274,6246
6246,2,3,Ted ,No.,275,6247
6247,2,3,Ted's father," Oh, great story. At a bar.",276,6248
6248,2,3,Ted ,"That's it? That's what passes for communication in our family? Man, when I have kids, and I tell them how I met their mother, I'm gonna tell them everything, the whole damn story.",277,6249
6249,2,3,Ted's father, I think it was an Irish bar.,278,6250
