"name","episode","speaker","text","episode_lines_id","all_lines_id"
"01","20","Lily ","Scooter, when I go off to college, that's the end for us.",169,4991
"01","20","Scooter ","You're, you're breaking up with me?",170,4992
"01","20","Lily ","There's still so much I want to do. I want to travel, live overseas as an artist, maybe have a lesbian relationship. Plus, I think I was just dating you 'cause you look a little bit like Kurt Cobain.",171,4993
"01","20","Scooter ","I can't believe this. I can change. I can look more like Kurt Cobain. Please, just don't leave me. I'm nothing without you, baby.",172,4994
"01","20","Lily ","Please don't put that kind of pressure on me! It's too much!",173,4995
"01","20",NA,"Boy #2: It's just one dance, God!",174,4996
"01","20","Lily ","What?",175,4997
"01","20","Robin ","Well, we did promise them one dance.",176,4998
"01","20","Lily ","Yeah, sure, okay. So Andrew, what's your big plan? What's life going to be like after tonight?",177,4999
"01","20","Andrew ","Well, you know I got it all worked out. Uh, leave this place in my dust, four awesome years at college, and then I'll move to Prague or start my own video game company or something.",178,5000
"01","20","Lily ","No, you won't.",179,5001
"01","20","Andrew ","I won't?",180,5002
"01","20","Lily ","No, you won't accomplish anything you set out to. You'll get a girlfriend the first day of college and you'll give up your independence and you'll never live abroad and you'll wind up old before your time wondering ""Whatever happened to my hopes and my dreams?""",181,5003
"01","20","Andrew ","Whoa. You really think I'll get a girlfriend?",182,5004
"01","20",NA,"Boy #1: So, uh, what's the deal here? Am I getting lucky tonight?",183,5005
"01","20","Robin ","Oh, Sean, look, um, you're a nice guy, but I just don't... No, you're not getting lucky tonight.",184,5006
"01","20","Giant Turtle"," Okay, just be cool. Don't look at me.",185,5007
"01","20","Ted ","Okay.",186,5008
"01","20","Giant Turtle"," How'd you get in here?",187,5009
"01","20","Marshall ","What's it to you, giant turtle?",188,5010
"01","20","Giant Turtle"," It's me, Barney.",189,5011
"01","20","Marshall ","Oh, hey. Where's Lily?",190,5012
"01","20","Barney ","She's in the bathroom.",191,5013
"01","20","Marshall ","Wait here, I should go talk to the band.",192,5014
"01","20","Ted ","All right.",193,5015
"01","20","Barney ","How did you guys get in here?",194,5016
"01","20","Ted ","We just snuck in the back.",195,5017
"01","20","Barney ","You just snu... Are you serious? I've been trying to get in here all night. I finally paid a janitor 200 bucks to let me borrow this mascot costume.",196,5018
"01","20","Ted ","But you got in. Slow and steady won the race.",197,5019
"01","20","Marshall ","Hey, bro, have you seen my fiancée Lily?",198,5020
"01","20","Andrew ","Your fiancée? Whoa, tonight she's with me, bro. Unless you're looking for trouble.",199,5021
"01","20","Marshall ","Listen, little buddy, I understand it's prom and the adrenaline's pumping, but...",200,5022
"01","20","Andrew ","No, not tonight. I've waited too long for this. I finally got a girl and I'm not going to let you take her away from me.",201,5023
"01","20","Marshall ","Whoa, whoa. Look, let's not get carried away.",202,5024
"01","20","Andrew ","Yah! Nunchaku!",203,5025
"01","20","Lily ","I can't believe I unloaded like that on a high school senior.",204,5026
"01","20","Robin ","I can't believe a high school senior unloaded like that on me. I'm going to ask you something and, um, maybe it's crazy 'cause you guys are the cutest couple ever. But, um, are you having second thoughts?",205,5027
"01","20","Lily ","Yeah. But not about Marshall. About me. I just keep thinking about the girl I was ten years ago and wondering what happened to her.",206,5028
"01","20","Lily ","I don't want to be tied down. I want to live in France and Spain and Italy and just soak up life and put it on a canvas, even if it means being a waitress in crappy cafés for five years, I don't care. I'm going to be a painter. And I can't do any of that with a, with a boyfriend shackled around my neck, you know? But anyway, I'm blabbering. Way to make new friends, Lily. I'm sorry. What was your name again?",207,5029
"01","20","Man ","Marshall.",208,5030
"01","20","Lily ","Nice to meet you, Marshall. Guess we're hallmates.",209,5031
"01","20","Marshall ","Yeah.",210,5032
"01","20","Lily ","It works.",211,5033
"01","20","Marshall ","Violent Femmes. I love this song.",212,5034
"01","20","Lily ","Me, too.",213,5035
"01","20","Lily ","I didn't have any of the experiences I set out to. The travel, the bohemian art life, my big lesbian experience. I didn't do any of it.",214,5036
"01","20","Robin ","Lily, you're marrying your best friend in the world. I mean, isn't that worth all the other experiences combined?",215,5037
"01","20","Lily ","Yeah.",216,5038
"01","20","Robin ","And look, you can still travel, I mean, you can still paint. And as far as your lesbian experience... Happy?",217,5039
"01","20","Lily ","Yeah. So field hockey, huh?",218,5040
"01","20","Robin ","Shut up.",219,5041
"01","20",NA,"Security guard #1: Trespassing, assaulting a minor. This mascot costume you stole cost $5,000.",220,5042
"01","20",NA,"Security guard #2: We can have you guys arrested, you know that?",221,5043
"01","20","Ted ","Oh, come on-- you're the one who let in a kid with nunchakus. You call yourself security guards? I was just defending my boy here.",222,5044
"01","20","Marshall ","I totally could have taken that kid.",223,5045
"01","20","Ted ","Uh, yeah, and I totally had your back, so...",224,5046
"01","20","Marshall ","Well, I don't need it, but thanks.",225,5047
"01","20","Ted ","Uh, yeah, you did, and you're welcome.",226,5048
"01","20","Marshall ","No, the kid was totally, like, a white belt and I'm gigantic. Listen, guys, I'm sorry. Please, I just need to get in there for one more song.",227,5049
"01","20","Security guards"," Absolutely not.",228,5050
"01","20","Barney ","You guys will thank me for this later, okay? Listen, Don, Ray, can't we all...?",229,5051
"01","20",NA,"Security guard #1: Hey!",230,5052
"01","20","Ted ","You know, for a turtle, he's surprisingly quick.",231,5053
"01","20","Singer ","This one goes out to that redhead girl and that tall guy.",232,5054
"01","20","Ted ","So how was your first prom?",233,5055
"01","20","Robin ","You tell me. I hated my dress, my date got wasted and puked on me, there was a huge fight and I kissed a girl.",234,5056
"01","20","Ted ","So, basically, it was a prom.",235,5057
"01","20","Robin ","Okay, I've missed you. Not in a we're-going-to-make-out way, not even in an I-forgive-you way. Just in a I've-missed-you way.",236,5058
"01","20","Ted ","I'll take what I can get.",237,5059
"01","20","Barney ","And that, my friends, is why you don't get your money's worth when you wear jeans to a strip club.",238,5060
"01","20","Marshall ","So you got to admit, The 88 are rocking our song.",239,5061
"01","20","Lily ","Yeah, it's good.",240,5062
"01","20","Marshall ","Band? Check. Two months, baby. Two months.",241,5063
"01","20","Lily ","Two months.",242,5064
"01","21",NA,"Ted from 2030: Kids, life is a dark road. You never really know what's up ahead. One night you're cruising along enjoying the ride, and then all of a sudden, you're 28.",1,5065
"01","21","Waitress ","And for the birthday boy, lasagna.",2,5066
"01","21","Ted ","Thank you.",3,5067
"01","21","Waitress ","Careful. The plate is very hot.",4,5068
"01","21","Ted ","'Kay. Oh, go on, touch it.",5,5069
"01","21","Lily ","Ah! Sweet damn, that's a hot plate.",6,5070
"01","21","Ted ","All right, so, Barney, are you doing this or what?",7,5071
"01","21","Robin ","Oh, geez, Barney, don't do this.",8,5072
"01","21","Barney ","I have to, it's my birthday present to Ted.",9,5073
"01","21","Marshall ","You don't have to. Please, it's going to be embarrassing and we're going to have to stop coming here, which will suck... in addition to probably being kind of healthy.",10,5074
"01","21","Ted ","Come on, Marshall, it's the greatest pickup line of all time. Barney.",11,5075
"01","21","Marshall ","Oy, gevalt.",12,5076
"01","21","Barney ","Ah... Happy birthday, Ted.",13,5077
"01","21","Ted ","Whoo-hoo!",14,5078
"01","21","Barney ","Uh, excuse me, has anyone ever told y... Oh, my God.",15,5079
"01","21","Woman ","What?",16,5080
"01","21","Barney ","Oh! Call an ambulance!",17,5081
"01","21","Woman ","What's going on?",18,5082
"01","21","Barney ","Try not to speak. Here, sit down. Just don't talk, don't talk.",19,5083
"01","21","Waitress ","Is she okay?",20,5084
"01","21","Barney ","I'm serious, call 911.",21,5085
"01","21","Woman ","What's wrong? What's the matter?",22,5086
"01","21","Barney ","Shh! Shh! Just don't move. Don't move. Just try... Here, have some water. Water! Here, drink this. Shh! Shh!",23,5087
"01","21","Robin ","You know, the more I watch this, the less convinced I am that it's the greatest pickup line of all time.",24,5088
"01","21","Ted ","Wait for it.",25,5089
"01","21","Lily ","28. Two more 'til the big one, three-oh.",26,5090
"01","21",NA,"Ted from 2030: Actually, my 30th birthday wasn't so bad. Well, except for the goat in my bathroom. Which is a great story. But I'll get to that later.",27,5091
"01","21","Lily ","Still, you know, another year older. Still single. You don't hear your Tedological clock ticking?",28,5092
"01","21","Ted ","Nope. I hit the snooze button.",29,5093
"01","21","Robin ","And here come the paramedics.",30,5094
"01","21","Barney ","Oh, thank God, you're here.",31,5095
"01","21","Paramedic ","What is going on?!",32,5096
"01","21","Barney ","I think there might be some internal bleeding. Probably some fractures. We got to get her to the hospital.",33,5097
"01","21","Woman ","What are you talking about?",34,5098
"01","21","Barney ","You've had a terrible fall.",35,5099
"01","21","Woman ","No, I haven't.",36,5100
"01","21","Barney ","Really? 'Cause I could swear you fell straight out of heaven. Angel... Give him your number. What? Give him your number. What?",37,5101
"01","21","All ","Give him your number.",38,5102
"01","21","Barney ","Come on, guys, you're embarrassing me.",39,5103
"01","21","All ","Give him your number.",40,5104
"01","21","Barney ","What are you...? Come on. They're not going to stop 'til you give me your number.",41,5105
"01","21","Woman ","All right!",42,5106
"01","21","Barney ","It works!",43,5107
"01","21","Marshall ","I cannot believe that she gave him her number.",44,5108
"01","21","Robin ","Maybe she really does have a brain injury.",45,5109
"01","21","Barney ","Thank you, everyone. Thank you, everyone. It's been fun. It's Wendy the waitress. Tip her well. Thanks a lot, guys. Troilus and Cressida. Neighborhood Playhouse. Check them out, they're good.",46,5110
"01","21","Ted ","I realize why I'm still single. I'm picky. I'm not going to settle. If I'm going to marry someone, she has to be perfect.",47,5111
"01","21","Lily ","Well, what's perfect?",48,5112
"01","21","Ted ","It's not like I have a list.",49,5113
"01","21","Robin ","Oh, yes, you do.",50,5114
"01","21","Ted ","Attractive, college-educated, she wants two kids-- a boy and a girl...",51,5115
"01","21","Lily ","That's not hard. I know at least...",52,5116
"01","21","Ted ","I'm not done. She likes dogs, Otis Redding, does the crossword. She's into sports, but not so much so that her legs are, like, more muscular than mine. That weirds me out. And she plays bass guitar like Kim Deal from the Pixies.",53,5117
"01","21","Marshall ","Or Kim Gordon from Sonic Youth.",54,5118
"01","21","Ted ","Any Kim from any cool band, really. Can't be too picky.",55,5119
"01","21","Lily ","You're never going to find this girl.",56,5120
"01","21","Ted ","Exactly. So I'm just going to wait for her to come to me. I am done trying to plan the unplannable.",57,5121
"01","21","Marshall ","So, what, you think fate's just going to take care of it?",58,5122
"01","21","Ted ","That's the plan.",59,5123
"01","21",NA,"Ted from 2030: And little did I know, at that very moment, fate... in the form of a 600 gigahertz superprocessing computer... was taking care of it.",60,5124
"01","21","Ted ","Whoa, you're up early.",61,5125
"01","21","Lily ","Yeah, thought I'd whip up some pancakes.",62,5126
"01","21","Ted ","Does Marshall know?",63,5127
"01","21","Lily ","He's still sound asleep.",64,5128
"01","21","Marshall ","Awesome. So awesome. God! Best girl ever. Screw these pancakes, I should cover you in syrup and gobble you up.",65,5129
"01","21","Ted ","Please don't do that. Hey, is this milk any good?",66,5130
"01","21","Marshall ","Oh, yeah, that totally got me yesterday.",67,5131
"01","21","Ted ","God, why didn't you throw it away?",68,5132
"01","21","Lily ","I'm going shopping after work. I'll pick up some milk.",69,5133
"01","21","Marshall ","Oh...! These pancakes are delightful.",70,5134
"01","21","Lily ","What's wrong, baby?",71,5135
"01","21","Marshall ","This is the high point of my day.",72,5136
"01","21",NA,"Ted from 2030: It was true. See, Marshall had always dreamed of using his law degree to protect the environment. But he needed money for the wedding, so he'd been interning for two months at Barney's firm... and he hated every minute of it.",73,5137
"01","21","Marshall ","Hey, Barney, I had some questions about filling out these requisition forms.",74,5138
"01","21","Barney ","Binoculars. Second pair on my desk.",75,5139
"01","21","Marshall ","I don't have time to be creepy, dude. I have a lot of work to do.",76,5140
"01","21","Barney ","Just take a look, will ya? Okay, corner office. Top floor. Check out that guy. Name's Clark Butterfield. He works over at Nicholson, Hewitt and West and every morning, he orders a sandwich from the deli downstairs.",77,5141
"01","21","Marshall ","So?",78,5142
"01","21","Barney ","So guess what I did to that sandwich? Here, I took a picture.",79,5143
"01","21","Marshall ","Oh! Sweet Lord.",80,5144
"01","21","Barney ","And now I'm e-mailing said picture to him.",81,5145
"01","21","Marshall ","Ooh! Duck! That is sick! Why would you do that?",82,5146
"01","21","Barney ","Who knows? This feud goes so far back I can't remember who fired the first shot.",83,5147
"01","21","Marshall ","You?",84,5148
"01","21","Barney ","Totally. Well, look, if you would just... help me fill out these forms, that would be great.",85,5149
"01","21","Marshall ","What?",86,5150
"01","21","Barney ","Butterfield is going to retaliate within the next four hours. That's been his pattern. This is war, Eriksen. I need you to clear your schedule, call Lily, tell her you'll be home late.",87,5151
"01","21","Marshall ","This is stupid.",88,5152
"01","21","Barney ","Stu... Come on, man, I didn't recruit you to work here for your lawyering skills. I recruited you to be my executive mischief consultant.",89,5153
"01","21","Marshall ","This is a job for me, Barney. It's a way to make some extra wedding money, and that's it. Now I'm sorry, but I have work to do.",90,5154
"01","21","Barney ","Tracy, could you come in here, please? Would you please inform Mr. Eriksen that I'm no longer speaking to him.",91,5155
"01","21","Tracy ","Mr. Eriksen, Mr. Stinson is no longer...",92,5156
"01","21","Marshall ","I get it. Thank you, Tracy.",93,5157
"01","21","Ted ","Hello?",94,5158
"01","21","Man ","Hello. May I speak with a Mr. Ted Mosby?",95,5159
"01","21","Ted ","Speaking.",96,5160
"01","21","Man ","Mr. Mosby, how you doing, sir? Bob Rorschach over here at Love Solutions. You signed up for our services about six months ago.",97,5161
"01","21","Ted ","Uh, yeah. You guys never found me a match.",98,5162
"01","21","Bob ","Right. Well... actually, that's why I'm calling. We found her, sir. We found your soul mate.",99,5163
"01","21","Ted ","I don't understand. What happened to Ellen Pierce? Doesn't she run this place?",100,5164
"01","21","Bob ","Well, my firm bought out the company. You know, we're a high-end meats and textiles conglomerate, but the geniuses at corporate decided they wanted to diversify, so... here I am.",101,5165
"01","21","Ted ","So I'm in good hands. You found me a match?",102,5166
"01","21","Bob ","There she is. Your soul mate. That'll be 500 bucks.",103,5167
"01","21","Ted ","No way. The last time I did this, the girl turned out to be engaged.",104,5168
"01","21","Bob ","She's not engaged. She's your soul mate. Just read the file.",105,5169
"01","21",NA,"Ted from 2030: So I read the file. And by God, this woman was perfect. She liked dogs, she spent her summers in North Carolina, she played bass guitar, she did the Times crossword, she played tennis, she liked old movies, her favorite food was lasagna, her favorite book was Love in the Time of Cholera, her favorite singer was Otis Redding and she wanted two kids-- a boy and a girl.",106,5170
"01","21","Ted ","All right, fine. Set it up.",107,5171
"01","21","Marshall ","You wanted to see me, so I guess that means we're talking again?",108,5172
"01","21","Barney ","Will you taste this latte for me? I think they gave me decaf.",109,5173
"01","21","Marshall ","Tastes normal to me.",110,5174
"01","21","Barney ","That's what I thought, too. Then I got this e-mail from Butterfield.",111,5175
"01","21","Marshall ","Oh, God!",112,5176
"01","21","Barney ","It got me as well.",113,5177
"01","21","Marshall ","Well, then why did you have me drink it?!",114,5178
"01","21","Barney ","Because now... you're in.",115,5179
"01","21","Marshall ","Okay. Don't think I'm overlooking the obvious fact that I should just be mad at you. But Executive Mischief Consultant Marshall Eriksen reporting for duty. Let's make that b*st*rd pay. You think that we should brush our teeth first?",116,5180
"01","21","Barney ","Yeah, it's probably a good idea.",117,5181
"01","21",NA,"Ted from 2030: So that night I had a blind date with my perfect match. I was so excited, I got there early. But before it even started...",118,5182
"01","21","Ted ","Lily?",119,5183
"01","21","Lily ","Hey, Ted, are you busy?",120,5184
"01","21","Ted ","Um... yes.",121,5185
"01","21","Lily ","Oh, right. Soul mate. Forgot. Listen, could you take a cab out to Duchess County and change a flat on Marshall's Fiero?",122,5186
"01","21","Ted ","What? What? No. Can't you just call Marshall?",123,5187
"01","21","Lily ","Marshall can't know about this. Look, Ted, it's dark, I don't know how to change a tire, and I've stumbled into the beginning of a very scary campfire story. Can you please hurry?",124,5188
"01","21","Ted ","I can't, I'm waiting...",125,5189
"01","21","Lily ","Oh, my God, is that a drifter with a hook for a hand? No, drifter, no!",126,5190
"01","21","Ted ","Come on, Lily.",127,5191
"01","21","Lily ","But you see my point.",128,5192
"01","21","Ted ","All right, stay there. I'm on my way.",129,5193
"01","21",NA,"Ted from 2030: And so, one $90 cab ride later, I was in the middle of nowhere.",130,5194
"01","21","Lily ","Oh, thank God. I'm so sorry about this. Did you get ahold of your date?",131,5195
"01","21","Ted ","Yes.",132,5196
"01","21","Lily ","And was she okay about pushing it back?",133,5197
"01","21","Ted ","Yes. Because she's perfect. So what am I doing here?",134,5198
"01","21","Lily ","You can never tell Marshall.",135,5199
"01","21","Ted ","I won't.",136,5200
"01","21","Lily ","Ever. Swear. Swear on the lives of your unborn boy and girl.",137,5201
"01","21","Ted ","I swear on Luke and Leia.",138,5202
"01","21","Lily ","About a month ago, I started getting insomnia. Marrying Marshall had been all I wanted for a long time. But, now that it was really happening, it seemed kind of huge and scary.",139,5203
"01","21","Ted ","Did you talk to Marshall about it?",140,5204
"01","21","Lily ","He wouldn't have understood. He's not exactly nervous about tying the knot. So I spent my nights reading, painting, setting the high score on Super Bomber Man...",141,5205
"01","21","Ted ","That was you? Awesome!",142,5206
"01","21","Lily ","I know! I just got in the zone and... Not the point of the story. And then I started thinking about Victoria and how she followed her dream to Germany, and I found that art fellowship.",143,5207
"01","21","Ted ","Let me guess. It's somewhere far away.",144,5208
"01","21","Lily ","San Francisco. But it's not like I'm going to do it. The dates conflict with the wedding. But I love painting, and I've always wondered if I'm any good. This was a way to find out. And the interview is tonight. In New Haven.",145,5209
"01","21","Ted ","You don't want to get married.",146,5210
"01","21","Lily ","Of course I want to get married. I... It's not like I was ever going to do it. I just... I just really wanted to see if I could get this.",147,5211
"01","21","Ted ","Lily, we live in the center of art and culture in America. I'm sure you could find a program here that's just as selective. But you chose one in a city 3,000 miles away, and you didn't tell Marshall. I think it's pretty clear what that means.",148,5212
"01","21","Lily ","Okay, I was... I was having second thoughts. But I'm not any more. I... I mean, this flat tire was a sign. I'm not supposed to do this. I'm supposed to go home and-and be with Marshall. You must think I'm so stupid.",149,5213
"01","21","Ted ","I don't think you're stupid.",150,5214
"01","21","Lily ","I love Marshall.",151,5215
"01","21","Ted ","I know you do. Come here. It's okay. Look... Marriage is big. You're allowed to freak out.",152,5216
"01","21","Lily ","But why am I the only one? How come Marshall isn't doing anything crazy?",153,5217
"01","21","Marshall ","So all we need is one large shipping box and 100 white mice.",154,5218
"01","21","Ted ","All done.",155,5219
"01","21","Lily ","Ted, let's go to New Haven.",156,5220
"01","21","Ted ","Lily, don't do this to yourself.",157,5221
"01","21","Lily ","I just need to know if I can get in. If I do this interview, and get into the program, then I'll know, and I can forget all about it, and get married. Come on! It's an adventure.",158,5222
"01","21","Ted ","No, it's not an adventure. It's a mistake.",159,5223
"01","21","Lily ","Okay, yes, it's a mistake. I know it's a mistake. But there are certain things in life where you know it's a mistake but you don't really know it's a mistake because the only way to really know it's a mistake is to make the mistake, and look back, and say, ""Yep. That was a mistake."" So, really, the bigger mistake would be to not make the mistake, because then you go your whole life not really knowing if something is a mistake or not. And, damn it, I've made no mistakes! I've done all of this-- my life, my relationship, my career-- mistake-free. Does any of this make sense to you?",160,5224
"01","21","Ted ","I don't know. You said ""mistake"" a lot. Lily, don't do this.",161,5225
"01","21","Lily ","Ted, I'm getting married in two months, and I'm freaking out, and you're my best friend, and you just have to forgive me for this.",162,5226
"01","21","Ted ","Forgive you for what? (Lily leaves with he car) Lily. Lily! Hey, Lily, this is Ted, the guy you left stranded by the side of the road. I just wanted to say good luck with the interview, remember to pick up some milk... Oh, and, when I get home, I'm going to k*ll you. And, also, I texted you the same thing. (He calls Barney) Hey, I need a big favor.",163,5227
"01","21","Barney ","Anything, bro.",164,5228
"01","21","Ted ","I need you to come up to Duchess County and pick me up.",165,5229
"01","21","Barney ","No.",166,5230
"01","21","Ted ","It's kind of an emergency.",167,5231
"01","21","Barney ","What are you doing in Duchess County?",168,5232
"01","21","Ted ","Apple picking. Can you just get up here?",169,5233
"01","21","Barney ","I wish I could help, buddy, but I'm stuck here at work. We're kind of swamped.",170,5234
"01","21","Marshall ","Is that Ted?",171,5235
"01","21","Barney ","Yeah. He's stuck in Duchess County.",172,5236
"01","21","Marshall ","Don't you have a big date tonight?",173,5237
"01","21","Ted ","Uh... Marshall. Hi. Yes. Yes, I do.",174,5238
"01","21","Marshall ","So what are you doing in Duchess County?",175,5239
"01","21","Ted ","Can't a brother go apple picking without getting the third degree? Damn!",176,5240
"01","21","Marshall ","Okay, well, hang on. I'm coming to get you.",177,5241
"01","21","Ted ","No!",178,5242
"01","21","Marshall ","Relax, man. I'll take the Fiero.",179,5243
"01","21","Ted ","No, no, no. Just... forget it. Ha, ha! A little prank. I'm not in Duchess County.",180,5244
"01","21","Marshall ","So that's the prank? That you're not in Duchess County?",181,5245
"01","21","Ted ","Yep. Gotcha! Classic! Gotta go.",182,5246
"01","21","Barney ","Hey, check out this one. It actually looks like Butterfield.",183,5247
"01","21","Marshall ","You know, over at the NRDC, it's a bunch of really committed people who take their job of saving the earth very, very seriously. Which is great, and everything, but I can't imagine having this much fun over there.",184,5248
"01","21","Barney ","You thinking about coming to work here full-time?",185,5249
"01","21","Marshall ","Maybe. Don't tell Lily, okay?",186,5250
"01","21","Tracy ","Taking off for the night.",187,5251
"01","21","Barney ","Thanks, Tracy.",188,5252
"01","21","Tracy ","Are you guys planning on punching some holes in that box?",189,5253
"01","21","Barney ","Of course we are. Were you going to think of that?",190,5254
"01","21","Marshall ","No.",191,5255
"01","21","Barney ","That would have been bad.",192,5256
"01","21","Marshall ","Horrible.",193,5257
"01","21",NA,"Ted from 2030: Luckily, there was still one person I could call to get a ride home.",194,5258
"01","21","Robin ","Need a ride, cowboy?",195,5259
"01","21","Ted ","Sorry. I don't get in vans with strangers.",196,5260
"01","21","Robin ","Hmm, too bad. I got candy.",197,5261
"01","21","Ted ","Candy?!",198,5262
"01","21","Robin ","So you're not going to tell me what you were doing by the side of a highway in Duchess County?",199,5263
"01","21","Ted ","Nope. Sworn to secrecy.",200,5264
"01","21","Robin ","Oh, come on.",201,5265
"01","21","Ted ","I like your hat.",202,5266
"01","21","Robin ","Right. This is embarrassing. I got highlights.",203,5267
"01","21","Ted ","Oh, for the waiting room of your dental practice? Highlights is a children's magazine.",204,5268
"01","21","Robin ","Yeah, I got it. I thought it might look cool. Of course my colorist took ""highlights"" to mean, ""I want to look like a tiger,"" hence the hat.",205,5269
"01","21","Ted ","Oh. I gotta see this.",206,5270
"01","21","Robin ","No way.",207,5271
"01","21","Ted ","Please. I bet it doesn't look that bad. I bet it looks grr-eat!",208,5272
"01","21","Robin ","So, she says, changing the subject. Big date tonight. How does she rate on the Mosby checklist?",209,5273
"01","21","Ted ","Kind of amazingly. Uh, she's 28, like me.",210,5274
"01","21","Robin ","Wow, I'm 28. Hmm.",211,5275
"01","21","Ted ","Uh, college educated-- check. Plays tennis-- check. Uh, favorite book is Love in the Time of Cholera-- check.",212,5276
"01","21","Robin ","I read that. More like ""Love in the Time of Don't Bothera.""",213,5277
"01","21","Ted ","You know, it's very rude to wear a hat indoors. I'm just saying.",214,5278
"01","21","Robin ","We're not indoors. We're in a van.",215,5279
"01","21","Ted ","Vans have doors-- let me see your hair.",216,5280
"01","21","Robin ","Never. What else?",217,5281
"01","21","Ted ","She loves lasagna.",218,5282
"01","21","Robin ","Barf.",219,5283
"01","21","Ted ","You know, I am sensing a pattern here.",220,5284
"01","21","Robin ","What else?",221,5285
"01","21","Ted ","Let's see what else... Oh, she doesn't look like a tiger-- check.",222,5286
"01","21","Robin ","And she's looking to get married and have kids?",223,5287
"01","21","Ted ","Check and check. She wants two kids... a boy and a girl.",224,5288
"01","21","Robin ","Wow. You know, I've been thinking about this. I think I want to have zero kids.",225,5289
"01","21","Ted ","Really? You don't want kids?",226,5290
"01","21","Robin ","You know, Ted, not everyone is as much of a woman as you. Hey. I'm driving. Look at that. 8:56. You're early.",227,5291
"01","21","Ted ","Hey, thanks for picking me up.",228,5292
"01","21","Robin ","Good luck on your date. I hope she's everything you're looking for.",229,5293
"01","21","Ted ","Thanks.",230,5294
"01","21","Robin ","All right, you've clearly had a rough night. I want you to go in there with a smile on your face, so, uh, here's what I'm going to do.",231,5295
"01","21","Ted ","You're going to show me your hair?",232,5296
"01","21","Robin ","Actually, I was going to show you my breasts, but... sure, we can do hair.",233,5297
"01","21","Ted ","You just made my night.",234,5298
"01","21","Robin ","Go.",235,5299
"01","21","Marshall ","Tomorrow morning, Barney's going to send out the package, and Butterfield's going to be knee-deep in angry white mice. Oh, hey, dude.",236,5300
"01","21","Ted ","Hey, guys.",237,5301
"01","21","Lily ","Hi.",238,5302
"01","21","Ted ","Hey. So, Lil, did you, uh, get the milk?",239,5303
"01","21","Lily ","Yeah. Yeah, I-I got it.",240,5304
"01","21","Ted ","You think you might want to... drink the milk?",241,5305
"01","21","Lily ","No. Nope, I'm good. I don't need any milk.",242,5306
"01","21","Marshall ","Look, guys, I know milk is important-- it's got vitamin A, vitamin D, it's a great way to start the morning-- but Ted just had a huge date. How'd it go, dude?",243,5307
"01","21","Ted ","I didn't go.",244,5308
"01","21","Marshall ","What? Why?",245,5309
"01","21","Ted ","I changed my mind. I don't want to meet her.",246,5310
"01","21","Marshall ","Why? She sounds perfect.",247,5311
"01","21","Ted ","I don't want perfect. I want Robin.",248,5312
"01","21","Marshall ","Oh, God, not this again. Ted, it's a mistake.",249,5313
"01","21","Ted ","Maybe. But it's a mistake I have to make.",250,5314
"01","21","Marshall ","Wrong. It's a mistake you don't have to make. Look at the evidence. You and Robin have tried this again and again...",251,5315
"01","21",NA,"Ted from 2030: Here's the thing about mistakes. Sometimes, even when you know something's a mistake, you gotta make it anyway.",252,5316
"01","21","Lily ","Ah, sweet damn, that's a hot plate.",253,5317
"01","21","Ted ","Hey, is this milk any good?",254,5318
"01","21",NA,"Ted from 2030: Even really really dumb mistakes.",255,5319
"01","22",NA,"Ted from 2030: It was May of 2006 in New York City and life was good. But everything was about to change.",1,5320
"01","22","Ted ","So... what do you think?",2,5321
"01","22","Barney ","Robin again? Ted, the universe clearly does not want you and Robin to be together. Don't piss off the universe. The universe will slap you.",3,5322
"01","22","Ted ","But don't you think the universe has more important things to worry about than my dating life?",4,5323
"01","22","Marshall ","Unless your dating life is the glue holding the entire universe together... Whoa. Chills. Anybody else get chills?",5,5324
"01","22","Ted ","Look, I realize we've been down this road before, but the fact is, whatever I do, it all keeps coming back to Robin, so... I gotta do this. (Barney slaps him) Ow! What the hell?",6,5325
"01","22","Barney ","That wasn't me. That was the universe.",7,5326
"01","22",NA,"Ted from 2030: The funny thing was, at that very moment, the universe was working on something... a storm.",8,5327
"01","22","Weather man"," And so tropical storm Willy is going to be with us at least until Monday. It's gonna rain cats and dogs, folks. So don't step in a poodle. Sandy? Robin?",9,5328
"01","22","Robin ","Thanks, Lou. Boy, too bad. Our big Metro News One camping trip was going to be this weekend.",10,5329
"01","22","Sandy ","Yeah, but camping out in the rain? No fun. Muddy. Yuck.",11,5330
"01","22","Robin ","Guess we'll have to take a rain check.",12,5331
"01","22","Sandy ","And we'll check in with you tomorrow, New York.",13,5332
"01","22","Robin ","Have a great night.",14,5333
"01","22","Man ","And, we're clear.",15,5334
"01","22","Sandy ","Bummer. I was hoping to finally have s*x with you this weekend, Scherbotsky.",16,5335
"01","22","Robin ","Well, I'd give you the ""I don't date coworkers"" speech again, but, God, you must have that sum'bitch memorized by now.",17,5336
"01","22","Sandy ","Shame, though. It was a pretty hot show tonight. The rhythmic give and take of our improvised banter there at the end really got my freak juice flowing.",18,5337
"01","22","Marshall ","Dude, he's right. How many times do you have to watch this crash and burn before you say, ""enough""?",19,5338
"01","22","Ted ","One more. One more time. One more big, beautiful, stupid romantic gesture. And then, whatever she says, yes or no, that's it. If it's yes, great. If it's no, then I am done going after Robin forever.",20,5339
"01","22","Lily ","So what's this big, beautiful romantic gesture?",21,5340
